"IDENCCC","ORDENTRA","NUTS1","CNACE","ESTRATO2","CONTROL","MERCADO","REGULACION","SEXO","TIPOPAIS","CNO1","RESPONSA","ESTU","ANOANTI","MESANTI","TIPOJOR","TIPOCON","FIJODISM","FIJODISD","VAL","VAN","PUENTES","JAP","JSP1","JSP2","HEXTRA","DRELABM","SIESPM1","DSIESPM1","SIESPM2","DSIESPM2","SALBASE","EXTRAORM","PHEXTRA","COMSAL","COMSALTT","IRPFMES","COTIZA","BASE","DRELABAM","DRELABAD","SIESPA1","DSIESPA1","SIESPA2","DSIESPA2","SIESPA3","DSIESPA3","SIESPA4","DSIESPA4","RETRINOIN","RETRIIN","GEXTRA","VESPNOIN","VESPIN","ANOS2","FACTOTAL"
21229,8,5,"G2",3,2,1,5,6,1,"G0",0,5,4,0,1,1,0,0,0,35,0,1790,40,0,0,31,6,0,6,0,1330.3,0,0,0,0,93.15,87.25,1373.95,12,0,1,5,6,0,6,0,6,0,16256.68,75.14,0,75,0,2,121.04
14688,2,2,"D0",1,2,2,5,1,1,"D0",0,5,1,11,1,1,0,0,0,30,0,1606,37,0,0,31,6,0,6,0,1810.61,0,0,31.2,0,147.34,117.88,1841.81,12,0,1,23,6,0,6,0,6,0,18969.12,73.67,2359.57,0,0,4,6.57
1216,4,2,"C7",1,2,2,1,1,1,"D0",0,7,9,10,1,1,0,0,23,0,5,1695,40,0,0,31,6,0,6,0,3620.55,0,0,0,0,756.69,258.41,4069.39,12,0,6,0,6,0,6,0,6,0,49823.36,0,0,0,0,5,9.71
724,19,2,"Q0",3,2,2,2,1,1,"H0",0,4,1,5,1,1,0,0,30,0,2,1722,35,0,0,31,6,0,6,0,1960.03,0,0,516.15,0,420.95,182.13,2868.18,12,0,1,6,6,0,6,0,6,0,34965.29,539.63,0,0,0,4,20.28
6249,10,3,"M0",3,1,4,5,6,1,"C0",0,7,2,4,1,2,0,0,22,0,0,1647,37,30,0,31,6,0,6,0,2640.83,0,0,53.82,0,444.59,126.56,2692.83,12,0,1,12,6,0,6,0,6,0,32434.32,5379.01,0,0,0,4,63.65
21663,3,7,"C7",0,2,2,1,1,1,"L0",0,5,17,9,1,1,0,0,0,30,0,1778,40,0,0,31,6,0,6,0,1249.11,0,0,826.25,0,395.2,165.37,2604.3,12,0,1,5,6,0,6,0,6,0,30516,251.12,3042,469.68,0,4,6
10874,2,4,"C6",3,2,3,2,1,1,"K0",0,2,3,3,1,1,0,0,22,0,0,1776,40,0,8,31,6,0,6,0,1567,0,122,284,161,254.14,117.67,1730.31,12,0,6,0,6,0,6,0,6,0,22222.72,0,0,19.1,0,2,18.37
366,17,1,"C1",3,2,3,4,6,1,"L0",1,4,16,11,1,1,0,0,22,0,0,1740,38,45,0,31,6,0,6,0,767.14,1700.64,0,1449.89,387.43,438.53,182.11,2867.93,12,0,1,59,6,0,6,0,6,0,33888.32,4082.52,7736.81,0,0,4,74.48
15285,2,2,"C5",1,2,1,2,6,1,"D0",0,7,0,8,2,1,0,0,0,25,1,720,15,0,0,31,6,0,6,0,899.68,0,0,64.2,0,18.86,67.1,1056.62,10,0,1,7,6,0,6,0,6,0,10215.12,83.56,952.01,0,0,5,28.4
7132,13,1,"M0",2,1,2,1,6,1,"D0",0,7,19,10,1,1,0,0,23,0,11,1620,37,30,0,31,6,0,6,0,1256.89,0,0,2060.9,0,603.41,169.45,3530.3,12,0,6,0,6,0,6,0,6,0,42363.27,0,7503.76,0,0,6,12.75
10225,2,6,"O0",3,1,1,3,6,1,"D0",0,7,16,8,1,1,0,0,22,0,2,1642,37,30,0,31,6,0,6,0,679.15,0,0,2069.34,0,524.35,211.01,3323,12,0,6,0,6,0,6,0,6,0,39349.38,0,6367.5,0,0,4,23.44
14862,2,5,"M0",3,2,1,1,6,1,"F0",0,5,1,1,1,1,0,0,23,0,0,1792,40,45,0,31,6,0,6,0,1025.07,0,0,308.27,0,53.33,84.67,1333.34,12,0,6,0,6,0,6,0,6,0,16000.05,0,0,0,0,2,46.02
19653,1,4,"B0",2,2,4,3,1,1,"P0",0,2,3,5,1,1,0,0,23,0,1,1800,40,0,0,31,6,0,6,0,1523,0,0,0,0,156.48,126.84,1965.9,12,0,6,0,6,0,6,0,6,0,23135,0,0,0,0,5,6.69
24826,2,2,"F0",1,2,1,2,1,1,"L0",0,2,1,1,1,2,0,0,22,0,0,1780,40,0,0,31,6,0,6,0,1510.26,0,0,0,0,138.19,96.84,1513.27,12,0,6,0,6,0,6,0,6,0,17782.08,0,0,0,0,4,197.93
17674,12,1,"Q0",3,1,1,5,6,1,"B0",0,6,22,6,1,2,0,0,0,30,0,1645,37,33,0,31,6,0,6,0,1402.78,0,0,2571.57,94.35,456.2,126.29,2686.93,12,0,1,17,6,0,6,0,6,0,43974.85,1481.58,3155.42,0,0,5,32.32
24311,6,4,"H2",1,2,2,3,1,1,"N0",0,2,1,11,1,1,0,0,0,31,0,1810,40,0,0,31,1,11,6,0,1252.3,0,0,0,0,76.61,82.99,1307,12,0,1,82,6,0,6,0,6,0,12898.48,2129.06,0,0,0,3,12.27
20859,1,5,"L0",1,2,2,1,1,2,"D0",0,7,4,1,1,1,0,0,26,0,0,1772,40,0,0,31,6,0,6,0,1166.66,0,0,3000.02,0,983.8,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,63670.08,0,15000,41.28,0,3,37.82
25319,1,1,"C7",1,2,4,1,1,1,"M0",0,4,6,8,1,1,0,0,23,0,8,1726,40,0,0,31,6,0,6,0,1463.59,0,0,0,0,259.4,117.65,1837.08,12,0,6,0,6,0,6,0,6,0,20133,0,3195,30,0,3,21.14
12821,14,2,"R0",2,2,1,2,1,1,"D0",0,6,0,8,2,1,10,0,0,31,0,239,5,30,0,31,6,0,6,0,152.78,0,0,37.22,0,0,12.09,190.46,10,0,6,0,6,0,6,0,6,0,1924,0,0,0,0,2,1.65
4362,14,4,"C1",2,2,4,4,6,1,"C0",0,6,30,0,1,1,0,0,23,0,7,1428,40,0,0,31,6,0,6,0,2991.67,0,0,983.65,0,991.44,194.55,4139.4,12,0,6,0,6,0,6,0,6,0,58736.03,0,11031.99,0,0,5,7.69
11127,15,6,"C1",3,2,2,1,6,1,"L0",0,3,0,6,1,1,0,0,22,0,0,1780,40,0,8,31,6,0,6,0,1439.99,0,127.52,93.17,61.1,65.14,103.42,1501.09,8,3,6,0,6,0,6,0,6,0,12857.24,0,0,0,0,3,22
13201,1,4,"H2",1,1,2,2,1,1,"E0",0,5,24,8,1,1,0,0,30,0,0,1826,40,0,0,31,6,0,6,0,1090,0,0,199,0,111.89,81.85,1289,12,0,6,0,6,0,6,0,6,0,21717.56,0,0,0,0,5,16.34
17373,7,5,"G2",3,2,2,3,6,2,"G0",0,3,5,0,1,1,0,0,23,0,0,1795,40,0,0,31,6,0,6,0,1863.81,0,0,18.77,18.77,262.7,89.78,1910.19,12,0,1,13,6,0,6,0,6,0,19854.26,338.7,0,147.92,0,2,85.35
12097,16,2,"N0",3,2,2,2,6,1,"O0",0,2,16,3,1,1,0,0,0,31,0,1594,35,0,0,31,6,0,6,0,1195.05,0,0,319.87,0,166.64,118.42,1895.75,12,0,6,0,6,0,6,0,1,2,22234.98,0,4181.02,0,0,6,26.75
19617,2,1,"H1",1,2,4,5,6,1,"H0",0,7,9,9,1,1,0,0,0,42,0,1632,32,0,0,31,6,0,6,0,3937.5,0,0,0,0,311.4,264.82,4139.4,12,0,6,0,6,0,6,0,6,0,62075.83,0,15042.5,0,0,5,1
18040,21,3,"N0",3,2,2,1,1,2,"F0",0,3,2,4,1,1,0,0,32,0,0,1764,39,0,0,31,6,0,6,0,1139.33,0,0,0,0,32.25,95.25,1500,12,0,6,0,6,0,6,0,6,0,18000,0,0,0,0,4,49.88
1342,14,3,"M0",3,2,2,1,1,1,"C0",1,6,1,6,1,1,0,0,23,0,0,1800,40,0,0,31,6,0,6,0,1681.63,0,0,961.23,0,452.11,195.79,3083.34,12,0,6,0,6,0,6,0,6,0,38719.95,0,8985.71,0,0,3,21.68
20811,21,3,"M0",3,2,2,1,1,1,"C0",0,6,0,3,1,1,0,0,23,0,1,1722,37,30,0,31,6,0,6,0,1388,0,0,236.45,0,32.49,108.48,1708.34,4,16,6,0,6,0,6,0,6,0,8030.02,0,0,0,0,2,37.25
4339,4,3,"C8",2,2,4,3,1,1,"C0",0,7,11,7,1,1,0,0,0,30,0,1695,40,0,0,31,6,0,6,0,4213.81,0,0,0,0,1075.74,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,67599.13,0,8427.62,0,0,5,70.71
11459,8,5,"C2",3,2,2,2,1,1,"N0",0,2,4,5,1,1,0,0,0,30,0,1752,40,0,0,31,6,0,6,0,1141.09,0,0,612.88,0,236.61,134.58,2119.38,12,0,6,0,6,0,6,0,6,0,25432.59,0,0,0,0,5,20.96
14763,4,2,"Q0",1,2,1,2,6,1,"H0",0,4,22,4,2,1,0,0,22,0,0,1200,25,0,0,31,6,0,6,0,1234.92,0,0,461.77,0,148.19,78.41,1234.92,12,0,1,33,6,0,6,0,6,0,16078.62,1155.47,0,0,0,5,67.38
10472,13,4,"H1",3,2,2,3,1,1,"N0",0,2,18,10,1,1,0,0,0,35,0,1800,40,0,3,31,6,0,6,0,1576.01,0,46.08,746.77,0,417.22,155.4,2400.96,12,0,1,1,6,0,6,0,6,0,30894.96,0,744.66,0,0,6,25.28
13817,7,5,"Q0",3,1,1,5,6,1,"B0",0,7,0,9,1,2,0,0,22,0,6,1642,37,30,0,31,6,0,6,0,1238.68,0,0,520.64,0,285.84,126.92,1983.1,9,0,6,0,6,0,6,0,6,0,19006.27,0,1369.77,0,0,2,68.38
4010,8,2,"C8",2,2,2,2,1,1,"P0",0,4,33,6,1,1,0,0,0,30,0,1760,40,0,0,31,6,0,6,0,1297.04,0,0,531.49,0,235.15,142.09,2237.64,12,0,6,0,6,0,6,0,6,0,20598.25,0,3122.94,0,0,5,8.44
2516,6,5,"I0",2,2,2,2,1,2,"O0",0,2,3,0,2,1,9,0,0,30,0,1826,40,0,0,31,6,0,6,0,1574.49,0,0,118,0,162.73,109.06,1717.45,9,0,6,0,6,0,6,0,6,0,17099.95,0,0,244.52,0,2,51.9
13431,5,5,"G2",3,2,2,3,6,1,"G0",0,3,15,6,1,1,0,0,0,30,0,1800,40,0,0,31,6,0,6,0,1421.99,0,0,506.68,0,270.2,139.54,2197.51,12,0,6,0,6,0,6,0,6,0,19325.25,0,2399.88,0,0,4,60.36
17367,18,4,"Q0",3,2,1,1,6,1,"H0",0,4,8,4,2,1,0,0,30,0,14,864,19,0,0,31,6,0,6,0,416.64,103.32,0,40.38,20.9,11.95,44.21,696,12,0,1,5,6,0,6,0,6,0,8757.51,135.66,1583.29,0,0,3,74.03
5565,12,2,"O0",3,1,1,5,1,1,"H0",1,4,33,6,2,2,0,0,22,0,6,796,20,0,0,31,6,0,6,0,1065.91,0,0,0,0,149.23,153.04,2410.04,12,0,1,4,6,0,1,13,6,0,17788.78,210.66,2569.73,0,0,6,20
19610,11,3,"N0",3,2,2,2,6,1,"O0",0,2,31,5,1,1,0,0,0,31,0,1739,39,0,0,31,6,0,6,0,891.85,0,0,560.22,0,166.26,115.38,1816.99,12,0,6,0,6,0,6,0,6,0,21903.1,0,4226.21,0,0,5,63.96
22528,13,5,"C4",2,2,2,2,1,1,"D0",0,5,6,11,1,1,0,0,0,30,0,1750,39,0,0,31,6,0,6,0,1712.42,0,0,0,0,237,126.87,1997.82,12,0,6,0,6,0,6,0,6,0,23973.88,0,3424.88,0,0,3,52.67
15822,11,6,"N0",3,2,2,2,1,1,"O0",0,3,33,0,1,1,0,0,0,30,0,1618,38,0,0,31,6,0,6,0,920.92,0,0,380.35,0,119.72,99.59,1568.33,12,0,6,0,6,0,6,0,6,0,19115.92,0,3173.85,0,0,5,55.74
24668,21,4,"G2",3,2,2,1,1,1,"P0",0,3,0,10,1,1,0,0,0,31,14,1784,40,0,0,31,6,0,6,0,1206.69,0,0,306.75,0,278.41,100.49,1809.67,10,26,6,0,6,0,6,0,6,0,19711.33,0,0,4.94,0,2,34.4
21345,6,6,"K0",3,1,2,3,1,1,"D0",0,7,24,5,1,1,0,0,25,0,4,1700,37,0,0,31,6,0,6,0,2307.9,0,0,3255.57,0,1339.15,262.85,4139.39,12,0,6,0,6,0,6,0,6,0,68539.66,0,20609,49.15,0,5,26.8
17901,12,6,"M0",3,2,3,1,6,2,"F0",0,3,3,4,1,1,0,0,26,0,0,1764,39,0,0,31,1,2,6,0,2113.25,0,0,0,0,334.95,144.58,2276.87,12,0,1,7,6,0,6,0,6,0,25275.36,83.64,0,0,0,3,15.18
13949,20,5,"N0",3,2,2,1,6,1,"H0",1,3,26,9,1,1,0,0,31,0,0,1568,35,0,0,31,6,0,6,0,1877.51,0,0,0,0,0,119.22,1899.29,12,0,1,240,1,122,6,0,6,0,1845.27,11613.66,261.37,0,0,4,37.95
1092,2,2,"Q0",2,1,1,3,6,1,"D0",0,5,2,3,1,2,0,0,22,0,8,1602,37,0,0,31,6,0,6,0,836.41,0,0,1365.88,338.28,387.6,157.68,2425.45,12,0,1,10,6,0,6,0,6,0,27672.59,531.38,3592.4,0,0,4,35.34
23996,20,6,"H1",3,1,1,4,1,1,"N0",0,3,20,0,1,1,0,0,0,30,0,1568,35,0,0,31,6,0,6,0,1961.3,0,0,381.04,0,396.09,192.46,3030.83,12,0,1,313,6,0,6,0,6,0,20340.61,14365.81,3922.6,0,0,5,62.4
9786,3,3,"B0",0,2,2,2,1,1,"C0",0,7,1,1,1,2,0,0,23,0,0,1765,40,0,0,31,6,0,6,0,2857.14,0,0,0,0,130.86,213.34,2857.14,12,0,6,0,6,0,6,0,6,0,29425.44,0,4070.72,0,0,5,2.57
24818,8,2,"M0",2,2,4,2,1,1,"C0",0,6,0,4,1,1,0,0,6,0,0,1792,40,0,0,31,6,0,6,0,2916.67,0,0,0,0,584.21,185.21,2916.67,6,6,6,0,6,0,6,0,6,0,18838.78,0,0,0,0,2,13.42
6992,20,3,"N0",3,2,2,1,1,1,"F0",0,3,16,0,1,1,0,0,0,31,0,1782,40,0,0,31,6,0,6,0,1264.73,0,0,641.4,0,303.6,137.16,2159.97,12,0,1,6,6,0,6,0,6,0,26694.73,250.75,0,0,0,5,36.96
2262,19,2,"O0",3,1,1,3,6,1,"D0",0,3,14,5,1,2,0,0,27,0,3,1592,37,10,0,31,1,2,6,0,2031.38,0,0,0,0,186.7,148.31,2335.61,12,0,1,2,6,0,6,0,6,0,28439.32,0,4062.76,0,0,5,19.09
21848,4,2,"S0",3,2,2,2,1,1,"L0",0,5,15,1,1,1,0,0,26,0,0,1760,40,0,0,31,6,0,6,0,1341.68,0,0,440.59,0,251.48,100.11,2129.95,12,0,1,1,6,0,6,0,6,0,24953.85,0,3564.69,567.38,0,5,10.64
10983,14,7,"C1",2,2,2,2,1,1,"L0",0,3,8,4,1,1,0,0,22,0,0,1778,39,30,0,31,6,0,6,0,1110.88,0,0,352.91,0,216.35,75.05,1596.76,12,0,6,0,6,0,6,0,6,0,21197.06,0,0,0,0,4,6.69
2170,9,7,"P0",3,1,1,2,1,1,"B0",0,7,15,5,1,1,0,0,0,31,1,1725,37,30,0,31,6,0,6,0,1000.19,0,0,285.63,0,171.4,75.85,4139.4,12,0,1,19,6,0,6,0,6,0,22364.04,929.28,5628.02,0,0,5,31.4
23499,4,5,"G1",2,2,2,2,1,1,"A0",1,6,10,2,1,1,0,0,23,0,0,1780,40,0,0,31,6,0,6,0,1878.67,0,0,1264.18,0,785.71,232.83,3666.66,12,0,6,0,6,0,6,0,6,0,45902.84,0,8188.64,0,0,3,342.13
9250,4,2,"R0",1,1,1,4,6,1,"A0",1,7,4,4,1,1,0,0,0,32,0,1592,37,50,0,31,6,0,6,0,5990.3,0,0,254.91,0,1623.75,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,76044.54,0,0,0,0,5,17.11
23304,3,5,"O0",3,1,1,3,6,1,"H0",0,5,9,1,1,2,0,0,22,0,9,1614,37,30,0,31,1,31,6,0,2267.98,0,0,0,0,345.95,146.1,2300.81,12,0,1,100,6,0,6,0,6,0,21852.42,5363.28,0,0,0,6,29.84
20876,3,2,"C4",2,2,3,1,1,1,"M0",0,1,7,11,1,1,0,0,30,0,7,1752,40,0,0,31,6,0,6,0,1397,0,0,1211,0,355,180,2837,12,0,6,0,6,0,6,0,6,0,36512,0,5216,0,0,5,9.13
10453,4,4,"C6",1,2,1,2,6,1,"P0",0,4,1,2,1,2,0,0,0,30,0,1756,40,0,0,31,6,0,6,0,1488.28,0,0,0,0,122.36,95.25,1488.28,11,22,6,0,6,0,6,0,6,0,18836.74,0,0,0,0,3,14.85
15031,2,1,"C8",1,2,1,2,1,1,"L0",0,2,39,10,1,1,0,0,30,0,0,1752,40,0,0,31,6,0,6,0,1770.59,0,0,0,0,150.92,112.43,1770.59,12,0,6,0,6,0,6,0,6,0,21333.65,0,2994,0,0,6,4.22
6727,5,4,"P0",3,1,1,2,1,1,"D0",0,4,16,4,2,1,10,3,22,0,6,1332,30,0,0,31,6,0,6,0,1399.33,0,0,175.49,115.21,197.22,91.77,1952.5,10,3,1,1,6,0,1,303,6,0,19451.42,64.98,0,0,0,5,28.76
10466,25,6,"Q0",3,2,2,1,6,1,"B0",0,6,3,2,1,1,0,0,0,30,0,1800,40,0,0,31,6,0,6,0,1397.86,0,0,102.06,99.66,92.1,49.93,1167.93,12,0,6,0,6,0,6,0,6,0,14015.2,0,0,0,0,2,21.27
9388,6,5,"J0",2,2,2,1,6,2,"C0",0,7,17,10,1,1,0,0,23,0,2,1700,40,0,0,31,6,0,6,0,1043.97,0,0,499.23,0,99.91,91.69,1443.95,12,0,6,0,6,0,6,0,6,0,15883.45,0,2080.56,0,0,4,86.35
19096,4,5,"L0",1,2,1,3,1,1,"K0",0,4,0,6,1,1,0,0,0,11,0,1840,40,0,0,31,6,0,6,0,1007.96,1246.09,0,15.08,15.08,0,74.9,1179.58,7,29,6,0,6,0,6,0,6,0,10887.3,0,1252.29,0,0,2,113.04
15885,9,2,"E0",2,2,1,3,1,1,"D0",0,2,0,3,1,2,0,0,30,0,0,1776,40,0,0,31,1,1,6,0,859.91,0,0,0,0,0,84.9,1337,5,0,1,1,6,0,6,0,6,0,5466,0,1166,0,0,2,6.44
20274,6,5,"M0",2,2,2,1,1,1,"D0",1,4,16,11,1,1,0,0,22,0,0,1752,40,0,0,31,6,0,6,0,2059.34,0,0,376,0,427.28,180.07,2835.69,12,0,6,0,6,0,6,0,6,0,34028.28,0,8331.3,0,0,4,8.13
12025,3,5,"C7",1,2,1,3,1,1,"D0",0,4,5,1,1,1,0,0,27,0,0,1752,40,0,0,31,6,0,6,0,1266.2,0,0,704.34,0,335,149.43,1970.54,12,0,1,7,6,0,6,0,6,0,27794.71,332.04,4570.34,66,0,3,116.73
23840,6,6,"G2",2,2,2,3,1,1,"O0",0,3,8,4,1,1,0,0,0,31,0,1792,39,24,0,31,1,31,6,0,1420.46,0,0,0,0,48.44,94.55,1488.9,12,0,1,42,6,0,6,0,1,4,15753.86,1682.75,577.91,21.27,0,3,11.1
20922,8,6,"C6",3,2,4,3,1,1,"M0",0,2,12,0,2,1,8,27,14,0,0,1760,40,0,0,31,6,0,6,0,1638.04,0,0,384.1,0,313.43,146.36,2304.86,8,27,6,0,6,0,6,0,6,0,18765.26,0,2520.75,0,0,4,9.32
22071,21,3,"O0",3,1,2,5,1,1,"C0",1,6,18,4,1,1,0,0,22,0,0,1642,37,30,0,31,6,0,6,0,1071.06,0,0,4086.17,0,1189.26,171.92,3377.92,12,0,6,0,6,0,6,0,6,0,49793.52,0,0,0,0,6,38.1
12257,2,3,"F0",3,2,2,2,6,1,"F0",1,5,15,0,1,1,0,0,22,0,0,1736,40,0,0,31,6,0,6,0,898.71,0,0,1279.86,0,318.29,171.04,2693.67,12,0,6,0,6,0,6,0,6,0,30500,0,0,0,0,4,65.65
20297,7,6,"M0",1,2,1,3,6,1,"D0",0,5,14,3,1,1,0,0,0,30,0,1788,40,0,0,31,6,0,6,0,2406.48,0,0,1098.98,0,298.58,248.07,3906.54,12,0,1,3,6,0,6,0,6,0,46106.38,196.08,4812.96,770.47,0,5,10.67
8981,4,3,"N0",2,2,2,1,1,2,"I0",0,2,5,8,1,1,0,0,0,31,0,1815,40,0,0,31,6,0,6,0,1180.38,0,0,50.4,50.4,114.86,85.01,1230.78,12,0,6,0,6,0,6,0,6,0,16684.26,0,2017.68,0,0,6,162.92
17974,7,5,"Q0",1,2,1,1,6,1,"B0",0,7,8,7,2,1,0,0,0,30,0,1734,36,0,0,31,6,0,6,0,2091.03,0,0,1019.76,0,582.96,197.54,3213.34,12,0,6,0,6,0,6,0,6,0,37311.69,0,0,0,0,3,303.1
6421,1,7,"C4",0,2,4,3,1,1,"D0",0,5,2,1,1,1,0,0,25,0,0,1680,40,0,0,31,6,0,6,0,2891.3,0,0,1192.84,669.32,1059.84,262.85,4139.39,12,0,6,0,6,0,1,334,6,0,65967.69,0,7970.19,222.59,0,3,8.06
14543,4,4,"C8",3,2,2,2,1,1,"E0",1,5,20,8,1,1,0,0,22,0,0,1752,39,0,0,31,6,0,6,0,1208.63,0,0,2679.12,0,924.9,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,60020.69,0,10662.49,0,0,4,16.95
11684,3,4,"F0",1,2,1,2,1,1,"P0",0,3,0,3,1,2,0,0,9,0,0,1760,40,0,6,31,6,0,6,0,1125.75,0,63.18,465.08,0,28.58,105.91,1654.87,5,0,6,0,6,0,6,0,6,0,8630.85,0,1175.92,0,0,5,308.92
14294,7,4,"P0",1,2,2,1,6,1,"B0",0,6,13,8,1,1,0,0,0,31,13,1180,25,0,0,31,1,9,6,0,2186.29,0,0,0,0,349.81,158.91,2502.58,12,0,1,20,6,0,6,0,6,0,29557.5,1006.18,4328.18,0,0,4,85.64
306,11,2,"N0",3,2,1,5,1,1,"P0",0,5,0,10,1,2,0,0,3,0,0,1470,38,45,0,31,1,7,6,0,2529.31,0,0,0,0,359.06,172.43,2715.42,10,14,1,9,6,0,6,0,6,0,26954.84,463.1,957.87,0,0,4,11.13
13998,21,6,"H2",3,1,2,3,1,1,"E0",1,3,39,3,1,1,0,0,31,0,0,1642,40,0,18,31,6,0,6,0,3218.88,0,487.25,322.89,64.95,821.33,263.14,4139.39,12,0,1,9,6,0,6,0,6,0,51153.73,827.91,1889.41,2645.92,0,5,43.76
17092,9,4,"C1",3,2,2,1,1,1,"P0",0,2,5,0,1,1,0,0,30,0,0,1760,40,0,0,31,6,0,6,0,1313,0,0,124,0,168,105,1657,12,0,6,0,6,0,6,0,6,0,19884,0,2640,0,0,5,28.2
13732,10,5,"G2",3,2,2,1,6,1,"E0",0,4,22,2,1,1,0,0,0,30,0,1840,40,0,0,31,6,0,6,0,1217.75,0,0,209.82,0,98.36,91.36,1427.56,12,0,6,0,6,0,6,0,6,0,17289.84,0,3025.08,0,0,5,97.12
10892,4,6,"J0",1,2,1,1,1,1,"I0",0,2,0,5,2,1,0,0,0,31,0,363,8,0,0,31,6,0,6,0,281.47,0,0,0,0,0,17.87,281.47,7,25,6,0,6,0,6,0,6,0,2529,0,0,0,0,4,6.93
14261,12,5,"O0",3,1,1,3,1,1,"K0",0,4,12,4,1,1,0,0,30,0,5,1484,35,0,0,31,6,0,6,0,2053.11,0,0,0,0,290.76,151.9,2392.22,12,0,6,0,6,0,6,0,6,0,28557.03,0,4069.36,97.86,0,4,74.3
18693,1,5,"N0",3,2,2,2,1,1,"N0",0,3,4,8,1,1,0,0,26,0,0,1780,40,0,0,31,6,0,6,0,1370.61,0,0,657.5,0,445.38,188.81,2973.43,12,0,6,0,6,0,6,0,6,0,34146.06,0,2765.96,0,0,3,10.1
19008,4,2,"E0",2,2,1,4,1,1,"O0",0,2,19,11,1,1,0,0,0,31,9,1559,35,35,0,31,6,0,6,0,927.83,851.27,0,1624.88,0,580.96,189.31,2981.2,12,0,6,0,6,0,6,0,6,0,34583.83,0,4976.13,0,0,5,5.9
13605,11,5,"O0",3,1,1,3,1,1,"E0",0,3,32,6,1,1,0,0,22,0,0,1462,37,30,0,31,6,0,6,0,2208.29,0,0,2208.29,0,559.36,136.77,2849.4,12,0,1,244,6,0,6,0,6,0,34239.46,15956.66,2014.62,0,0,6,48.52
20875,17,3,"M0",3,1,2,5,6,1,"D0",0,5,8,3,1,1,0,0,22,0,0,1750,37,30,0,31,6,0,6,0,1369.71,0,0,0,0,119.16,101.48,1597.99,12,0,6,0,6,0,6,0,6,0,19457.96,0,2759.57,0,0,5,37.76
18586,24,4,"Q0",3,1,1,5,6,1,"B0",0,6,3,4,1,2,0,0,22,0,0,1642,37,30,0,31,6,0,6,0,1071.06,0,0,1114.45,278.04,471.52,161.91,2549.74,12,0,6,0,6,0,6,0,6,0,34030.44,0,0,0,0,3,54.32
4728,7,5,"M0",2,2,2,3,1,1,"C0",1,6,3,1,1,1,0,0,22,0,0,1800,43,0,0,31,6,0,6,0,1182.9,0,0,689.39,0,347.17,170.25,2681.9,12,0,6,0,6,0,6,0,6,0,29739.36,0,8933.34,83.96,0,2,47.82
4193,5,2,"C6",2,2,3,2,1,1,"L0",0,3,9,9,1,1,0,0,22,0,6,1760,40,0,0,31,1,7,6,0,2246.28,0,0,0,0,358.4,150.13,2364.28,12,0,6,0,1,28,6,0,6,0,27913.51,0,3025.93,0,0,3,15.56
12942,9,5,"C8",3,2,1,2,6,1,"C0",0,6,13,0,1,1,0,0,0,30,0,1750,40,0,0,31,6,0,6,0,1491.48,0,0,541.14,0,403.86,159.05,2504.72,12,0,6,0,6,0,6,0,6,0,30624.74,0,0,0,0,4,31.79
24769,18,5,"I0",3,2,1,2,6,1,"D0",0,5,7,0,1,1,0,0,0,30,0,1840,40,0,0,31,1,31,6,0,2225.99,0,0,0,0,152.82,112.65,1774.03,12,0,6,0,1,76,6,0,6,0,21150,0,0,0,0,3,25.82
2121,6,2,"K0",1,2,2,1,6,1,"E0",0,6,24,9,1,1,0,0,23,0,2,1700,42,30,0,31,6,0,6,0,1938.74,0,0,907.38,0,525.27,186.92,2943,12,0,6,0,6,0,6,0,6,0,36930.64,0,2000,1171.08,0,4,5.14
15394,13,3,"H2",2,2,2,2,1,1,"N0",0,3,3,9,1,1,0,0,0,30,0,1768,40,0,0,31,6,0,6,0,1394,0,0,144.62,110,241.89,133,2074,12,0,6,0,6,0,6,0,6,0,25858.37,0,0,0,0,4,70.01
340,5,6,"I0",1,2,1,2,6,2,"O0",0,3,5,0,2,1,0,0,30,0,0,1000,20,0,0,31,6,0,6,0,742.07,0,0,66.43,0,16.17,51.34,808.5,12,0,6,0,6,0,6,0,6,0,10147.37,0,0,0,0,4,480.23
5081,2,4,"G1",2,2,1,2,1,1,"N0",0,3,15,0,1,1,0,0,0,31,0,1820,40,0,0,31,6,0,6,0,1268.59,0,0,264.94,0,131.45,93.19,1467.43,12,0,1,8,6,0,6,0,6,0,17632.32,256.76,0,0,0,4,9.88
18654,14,5,"C5",3,2,3,3,1,1,"L0",0,3,15,4,1,1,0,0,0,30,0,1751,38,45,0,31,1,31,6,0,2295.19,0,0,0,0,378.53,188.46,2967.94,12,0,1,218,6,0,6,0,6,0,18332.27,14125.11,4915.14,70.74,0,4,21.96
16371,16,6,"H2",3,1,2,3,6,1,"E0",0,3,15,4,1,1,0,0,0,31,0,1711,37,30,0,31,6,0,6,0,657.83,0,0,891.52,0,186.85,111.76,1759.97,12,0,1,45,6,0,6,0,1,2,19867.36,2460.88,0,0,0,5,22.36
